,IsLeftObstacle,IsLeftLeftObstacle,IsForwardObstacle,IsForwardForwardObstacle,IsRightObstacle,IsRightRightObstacle,AngleWithFood,Direction,Decision
503,False,False,False,False,False,False,-0.42202086962263075,1,0
504,False,False,False,False,False,True,0.07539130213978604,0,0
505,False,False,False,False,False,False,0.07296679059109068,-1,0
506,False,True,False,False,False,False,-0.4170476823436802,-1,1
507,True,True,False,False,False,False,-0.9143213260070074,0,1
508,False,False,False,False,False,False,-0.9114144672170952,-1,1
509,False,True,False,False,False,False,0.5779791303773694,-1,0
510,True,True,False,False,False,False,0.07539130213978604,0,0
511,False,False,False,False,False,False,0.07296679059109068,1,1
512,False,False,False,False,False,True,0.5628329581890013,0,1
513,False,False,False,False,False,False,0.5525684567112534,0,1
514,False,False,False,False,False,False,0.5421924631588414,0,1
515,False,False,False,False,False,False,0.5317255174305536,0,1
516,False,False,False,False,False,False,0.5211893046349465,1,1
517,False,False,False,False,False,True,-0.9780822987275691,-1,1
518,False,True,False,False,False,False,0.510971855616011,-1,0
519,True,True,False,False,False,False,0.010606402405535426,0,0
520,False,False,False,False,False,False,0.010264501477747755,1,1
521,False,False,False,False,False,True,0.5,-1,0
522,False,True,False,False,False,False,0.0,-1,0
523,True,True,False,False,False,False,-0.49005605217641074,-1,-1
524,False,False,False,False,False,False,-0.35241638234956674,0,0
525,False,False,False,False,False,False,-0.3454216867541486,0,0
526,False,False,False,False,False,False,-0.33858553278290476,0,0
527,False,False,False,False,False,False,-0.33190868242483745,1,0
528,False,False,False,False,False,True,0.1643213260070074,1,1
529,False,False,False,False,True,True,0.6577389967854611,1,-1
530,False,False,False,False,False,False,-0.10873958794672331,1,0
531,False,False,False,False,False,True,0.38502527369964845,-1,0
532,False,True,False,False,False,False,-0.11268088382731448,-1,1
533,True,True,False,False,False,False,-0.6065500445878373,0,1
534,False,False,False,False,False,False,-0.6003359552011066,-1,1
535,False,True,False,False,False,False,0.8975836176504333,0,1
536,False,False,False,False,False,False,0.895418277676444,0,1
537,False,False,False,False,False,False,0.8931629312463263,-1,0
538,False,True,False,False,False,False,0.3866117620344223,-1,0
539,True,True,False,False,False,False,-0.11101725845499989,-1,-1
540,False,False,False,False,False,False,-0.5779791303773694,-1,1
541,False,True,False,False,False,False,0.8975836176504333,0,1
542,False,False,False,False,False,False,0.8524163823495667,1,1
543,False,False,False,True,False,True,-0.5,0,0
544,False,False,True,True,False,False,-0.35241638234956674,0,-1
545,False,False,False,False,False,False,-0.5779791303773694,1,0
546,False,False,False,False,False,True,-0.06960448727306395,-1,1
547,False,True,False,False,False,False,-0.5352232874772773,0,1
548,False,False,False,False,False,False,-0.5,-1,1
549,False,True,False,False,False,False,1.0,1,0
550,False,False,False,False,False,True,-0.46041657583943446,0,0
551,False,False,False,False,False,False,-0.42202086962263075,0,0
552,False,False,False,False,False,False,-0.3857997487800919,-1,1
553,False,True,False,False,False,False,-0.8711189415908434,-1,1
554,True,True,False,False,False,False,0.5885855327829048,1,1
555,False,False,False,False,False,True,-0.8975836176504333,0,1
556,False,False,False,False,False,False,-0.8788810584091566,1,0
557,False,False,False,False,False,True,-0.32797913037736937,0,0
558,False,False,False,True,False,False,-0.28522328747727727,0,0
559,False,False,True,True,False,False,-0.25,-1,1
560,False,True,False,False,True,True,-0.7147767125227228,-1,1
561,True,True,False,False,False,False,0.75,-1,-1
562,False,False,False,False,False,False,0.32595170628997683,-1,0
563,False,True,False,False,False,False,-0.16809131757516263,0,0
564,False,False,False,False,False,False,-0.16249347964748317,1,0
565,False,False,False,False,False,True,0.32797913037736937,1,1
566,False,False,False,False,True,True,0.8221923155106472,1,-1
567,False,False,False,False,False,False,0.3591879114336295,1,1
568,False,False,False,False,False,True,0.8524163823495667,-1,0
569,False,True,False,False,False,False,0.33858553278290476,1,1
570,False,False,False,False,False,True,0.8307469726696675,1,1
571,False,False,False,False,True,True,-0.6549848390608202,0,1
572,False,False,False,False,False,False,-0.6400062424748615,1,0
573,False,False,False,False,False,True,-0.13312493874765657,-1,1
574,False,True,False,False,False,False,-0.6180583639285181,0,1
575,False,False,False,False,False,False,-0.6024163823495667,0,1
576,False,False,False,False,False,False,-0.5862450610930793,1,0
577,False,False,False,False,False,True,-0.08190868242483741,-1,1
578,False,True,False,False,False,False,-0.5660481002201554,0,1
579,False,False,False,False,False,False,-0.5498479256383133,-1,1
580,False,True,False,False,False,False,0.9474315432887466,0,1
581,False,False,False,False,False,False,0.9444001122142149,0,1
582,False,False,False,False,False,False,0.9410019151324714,-1,0
583,False,True,False,False,False,False,0.42202086962263075,-1,0
584,True,True,False,False,False,False,-0.07355844397326225,0,0
585,False,False,False,False,False,False,-0.06960448727306395,0,0
586,False,False,False,False,False,False,-0.06604810022015542,1,0
587,False,False,False,False,False,True,0.4180913175751626,1,1
588,False,False,False,False,True,True,0.9137549389069208,1,-1
589,False,False,False,False,False,False,0.9246086978602139,1,1
590,False,False,False,False,False,True,-0.5649409398635511,0,1
591,False,False,False,False,False,False,-0.5543467057322627,1,0
592,False,False,False,False,False,True,-0.05256845671125343,0,0
593,False,False,False,False,False,False,-0.05090192803178727,0,0
594,False,False,False,False,False,False,-0.04933699528066803,-1,1
595,False,True,False,False,False,False,-0.5395834241605656,-1,1
596,True,True,False,False,False,False,0.9591534480005981,-1,-1
597,False,False,False,False,False,False,0.5151461721883682,1,1
598,False,False,False,False,False,True,-0.9840977487438237,0,1
599,False,False,False,False,False,False,-0.9832622916434259,0,1
600,False,False,False,False,False,False,-0.9823342771118654,1,0
601,False,False,False,False,False,True,-0.46477671252272273,1,0
602,False,False,False,False,True,True,0.03338336643052514,0,0
603,False,False,False,False,False,False,0.03172551743055357,1,1
604,False,False,False,False,False,True,0.5159022512561764,1,1
605,False,False,False,False,True,True,-0.9832622916434259,-1,1
606,False,True,False,False,False,False,0.5,1,1
607,False,False,False,False,False,True,1.0,1,0
608,False,False,False,False,True,True,-0.48233427711186533,1,-1
609,False,False,False,False,False,False,0.5451672353008665,-1,0
610,False,True,False,False,False,False,0.04219246315884136,1,1
611,False,False,False,False,False,True,0.5211893046349465,1,1
612,False,False,False,False,True,True,-0.9773021290001396,0,1
613,False,False,False,False,False,False,-0.9755627480278026,1,0
614,False,False,False,False,False,True,-0.4514102096524711,-1,1
615,False,True,False,False,False,False,-0.9474315432887466,-1,1
616,True,True,False,False,False,False,0.5264646760595899,-1,-1
617,False,False,False,False,False,False,-0.05828598340184222,0,0
618,False,False,False,False,False,False,-0.056248175863321204,1,0
619,False,False,False,False,False,True,0.4328069051277106,0,0
620,False,False,False,False,False,False,0.42202086962263075,0,0
621,False,False,False,False,False,False,0.4114144672170953,-1,0
622,False,True,False,False,False,False,-0.08567867399299262,0,0
623,False,False,False,False,False,False,-0.08295231765631973,0,0
624,False,False,False,False,False,False,-0.08039052277814382,0,0
625,False,False,False,False,False,False,-0.07797913037736932,-1,1
626,False,True,False,False,False,False,-0.56855048487959,1,0
627,False,False,False,False,False,True,-0.06653406913446308,0,0
628,False,False,False,False,False,False,-0.06463129999411354,0,0
629,False,False,False,False,False,False,-0.06283295818900118,0,0
630,False,False,False,False,False,False,-0.06113078250971946,-1,1
631,False,True,False,False,False,False,-0.5525684567112534,1,0
632,False,False,False,False,False,True,-0.051172369671203706,0,0
633,False,False,False,False,False,False,-0.04984792563831329,0,0
634,False,False,False,False,False,False,-0.04858979034752895,1,0
635,False,False,False,False,False,True,0.44346938420531556,0,0
636,False,False,False,False,False,False,0.435599025498383,1,1
637,False,False,False,False,False,True,0.9339518997798446,1,1
638,False,False,False,False,True,True,-0.5579859741728789,1,-1
639,False,False,False,False,False,False,0.6614144672170952,0,1
640,False,False,False,False,False,False,0.6545783132458515,0,1
641,False,False,False,False,False,False,0.6475836176504333,0,1
642,False,False,False,False,False,False,0.6404317901975164,1,1
643,False,False,False,False,False,True,-0.8560749555582535,0,1
644,False,False,False,False,False,False,-0.8524163823495667,-1,1
645,False,True,False,False,False,False,0.6400062424748615,0,1
646,False,False,False,False,False,False,0.6322552417692096,-1,0
647,False,True,False,False,False,False,0.12888105840915662,-1,0
648,True,True,False,False,False,False,-0.3635157148855483,-1,-1
649,False,False,False,False,False,False,-0.5383957062168038,-1,1
650,False,True,False,False,False,False,0.9604165758394345,0,1
651,False,False,False,False,False,False,0.9591534480005981,1,1
652,False,False,False,False,False,True,-0.5307085563980899,0,1
653,False,False,False,False,False,False,-0.5205076999247293,-1,1
654,False,True,False,False,False,False,0.9788106953650536,-1,0
655,True,True,False,False,False,False,0.4682744825694465,-1,-1
656,False,False,False,False,False,False,0.75,-1,0
657,False,True,False,False,False,False,0.24139912389456689,0,0
658,False,False,False,False,False,False,0.23326229164342588,-1,0
659,False,True,False,False,False,False,-0.25816000396881017,1,0
660,False,False,False,False,False,True,0.2340977487438236,-1,0
661,False,True,False,False,False,False,-0.25776211681831324,1,0
662,False,False,False,False,False,True,0.2348538278116319,0,0
663,False,False,False,False,False,False,0.227828260564279,0,0
664,False,False,False,False,False,False,0.22114206162369554,0,0
665,False,False,False,False,False,False,0.21477671252272273,0,0
666,False,False,False,False,False,False,0.20871440016015275,1,1
667,False,False,False,False,False,True,0.7008788079989352,-1,0
668,False,True,False,False,False,False,0.1951899614273091,1,1
669,False,False,False,False,False,True,0.687167041810999,1,1
670,False,False,False,False,True,True,-0.8072491470487003,-1,1
671,False,True,False,False,False,False,0.6843250647744041,1,1
672,False,False,False,False,False,True,-0.8099127659309033,1,0
673,False,False,False,False,True,True,-0.301367293030907,1,-1
674,False,False,False,False,False,False,0.4072264209222577,-1,0
675,False,True,False,False,False,False,-0.08475065946143209,0,0
676,False,False,False,False,False,False,-0.07797913037736932,1,0
677,False,False,False,False,False,True,0.39758361765043326,-1,0
678,False,True,False,False,False,False,-0.09501516093917986,0,0
679,False,False,False,False,False,False,-0.08858553278290476,0,0
680,False,False,False,False,False,False,-0.08295231765631973,1,0
681,False,False,False,False,False,True,0.39758361765043326,-1,0
682,False,True,False,False,False,False,-0.09641124797922958,-1,1
683,True,True,False,False,False,False,-0.5779791303773694,-1,-1
684,False,False,False,False,False,False,0.5653793829556703,1,1
685,False,False,False,False,False,True,-0.9318623681783755,0,1
686,False,False,False,False,False,False,-0.9288651885261847,1,0
687,False,False,False,False,False,True,-0.41524934053856793,-1,1
688,False,True,False,False,False,False,-0.9114144672170952,-1,1
689,True,True,False,False,False,False,0.5744027652986172,1,1
690,False,False,False,False,False,True,-0.9220208696226306,0,1
691,False,False,False,False,False,False,-0.9180913175751626,0,1
692,False,False,False,False,False,False,-0.9137549389069208,0,1
693,False,False,False,False,False,False,-0.9089469981442513,-1,1
694,False,True,False,False,False,False,0.5735584439732623,0,1
695,False,False,False,False,False,False,0.5555998877857853,-1,0
696,False,True,False,False,False,False,0.05256845671125343,0,0
697,False,False,False,False,False,False,0.04984792563831329,-1,0
698,False,True,False,False,False,False,-0.43395189977984455,1,0
699,False,False,False,False,False,True,0.06283295818900118,-1,0
700,False,True,False,False,False,False,-0.42202086962263075,0,0
701,False,False,False,False,False,False,-0.4072264209222577,1,0
702,False,False,False,False,False,True,0.08858553278290476,1,1
703,False,False,False,False,True,True,0.5744027652986172,1,-1
704,False,False,False,False,False,False,0.1345985850997454,-1,0
705,False,True,False,False,False,False,-0.35241638234956674,0,0
706,False,False,False,False,False,False,-0.33994003476126083,1,0
707,False,False,False,False,False,True,0.15358875202077044,-1,0
708,False,True,False,False,False,False,-0.3347506594614321,0,0
709,False,False,False,False,False,False,-0.3235584439732623,1,0
710,False,False,False,False,False,True,0.16988459373605008,-1,0
711,False,True,False,False,False,False,-0.319604487273064,-1,1
712,True,True,False,False,False,False,-0.8128329581890013,-1,-1
713,False,False,False,False,False,False,0.6818623681783755,-1,0
714,False,True,False,False,False,False,0.1720208696226307,0,0
715,False,False,False,False,False,False,0.16309863079328485,0,0
716,False,False,False,False,False,False,0.15498483906082017,0,0
717,False,False,False,True,False,False,0.14758361765043326,1,1
718,False,False,False,False,False,True,0.6331249387476566,0,1
719,False,False,False,False,False,False,0.6180583639285181,0,1
720,False,False,False,False,False,False,0.6024163823495667,0,1
